Sample	Rawname	Barcode	Pedigree	Genotype	FW	Run	Batch	pyruvate	valine	leucine	isoleucine	glycerate	fumarate	threonine	beta-alanine	homoserine	aspartate	GABA	threonate	alpha-ketoglutarate	asparagine	glycerol-1-P	shikimate	ornithine	citrulline	citrate	allantoin	lysine	hydroxycinnamate	tryosine	sacchalic_acid	mucic_acid	caffeic_acid	glucose-6-P	turanose	maltose	chlorogenic_acid_1	galactinol	chlorogenic_acid_2	chlorogenic_acid_3	raffinose	phosphate	glycine	serine	malate	glutamate	trans-aconitate	quinic_acid	fructose	glucose	sucrose
MGH2-391	200717_084	N19-HTP391_Ames 27116_I137TN	Ames 27116	I137TN	46.8	1	MGH3	0.037743253	0.90845095	1.037287279	0.785359873	0.802756767	1.492598555	0.79815667	0.914722794	0.931245876	0.858249692	0.564024287	1.240063266	0.978497619	0.679332526	0.436901146	1.574365364	0.531372732	0.896352592	2.041198912	1.067544093	0.720682983	0.708371219	0.763492006	1.265873668	1.646503185	1.453975354	0.813150352	1.162448841	1.061625685	0.865910712	2.391246932	0.918733911	0.860783791	2.281334318	0.57772564	0.500141194	1.121446182	1.672274441	0.471869303	0.047411224	1.167966726	1.236248773	0.802404799	0.691119391
MGH2-393	200717_085	N19-HTP393_Ames 8399_W117HT	Ames 8399	W117HT	47.1	1	MGH3	NA	0.509251623	0.610209096	0.742508315	1.217226697	0.901899357	0.902495863	1.363293001	0.598566332	0.473834524	0.29186712	0.963233864	0.429977702	0.484529415	0.730636199	0.653651528	0.327613112	0.372308448	0.349070838	1.032981958	0.496322875	1.108273171	0.761926186	0.801365981	0.527208719	1.355722444	0.902037092	0.43434847	0.893396682	3.185144362	0.418280626	2.447950907	1.056732559	0.302007696	0.861395415	0.777644551	0.862201073	0.96084372	0.788108165	0.880453888	0.964125695	1.099573373	1.128457137	0.559794707
MGH2-394	200717_086	N19-HTP394_Ames 24989_VA99	Ames 24989	Va99	57.2	1	MGH3	0.779293155	1.380027997	1.957255421	1.328734487	0.564480765	0.501755386	1.280715435	1.574503158	1.169636502	1.153163484	0.88721971	0.364610363	4.06841541	1.399907327	0.71871455	0.598774868	0.84992403	0.995744198	0.541409292	2.425672339	1.343026193	0.303266717	2.260622839	0.293753168	0.3213092	0.679900724	0.600527954	0.437750552	1.208975512	0.776853944	0.240239934	0.417976041	0.47877712	0.462307796	0.498785203	0.737235955	1.442646084	0.408107988	0.886754165	0.391683127	0.361937002	1.081557588	0.647932807	0.403751885
MGH2-395	200717_087	N19-HTP395_Ames 27259_KI14	Ames 27259	KI14	52.6	1	MGH3	0.364739629	1.97162141	2.505130047	1.655057167	1.148897961	2.370243014	2.012298354	2.761537099	1.518196626	3.137888903	1.813464007	1.12376097	0.755734178	2.190477809	1.154573295	0.810760121	2.767070846	2.029315074	0.742650594	2.344515516	1.709521885	0.243724322	1.585954465	1.215362834	0.685271287	0.534640546	1.370763189	1.014471781	1.139849753	0.107337483	0.397875464	0.198830019	0.389375478	0.567557389	1.751351958	1.711495197	2.260673251	2.011713605	1.866742059	1.34299442	1.188498438	2.668974619	1.500526455	1.283391921
MGH2-396	200717_088	N19-HTP396_Ames 27172_NC352	Ames 27172	NC352	50.3	1	MGH3	0.165194236	1.104056162	0.531254643	0.794313088	2.066664156	2.342285215	1.97845943	1.448843566	3.204897383	2.250282692	1.842168515	1.832948021	0.769983796	2.585984043	3.21823484	0.270557502	1.827127244	1.502083034	2.397984204	2.262973449	2.121747315	0.353788729	2.119584978	1.266380858	1.132688272	0.562342342	1.204448621	1.472620326	1.524751593	0.546728967	0.787021991	1.590208275	0.220996183	1.841792292	1.033969708	1.809343837	1.421812069	0.944164885	1.314978202	1.770843722	0.334504579	1.691550477	0.962339834	0.889166375
MGH2-397	200717_089	N19-HTP397_Ames 27139_NC33	Ames 27139	NC33	51.6	1	MGH3	NA	0.66996646	0.832689431	0.839434986	1.718522633	1.206961176	0.909566288	1.2059773	1.044178824	1.017321942	1.207933454	2.445408209	NA	0.264847533	0.616518304	0.947212134	0.675547494	0.494280665	1.492432451	1.703053275	0.806576085	0.547656607	0.983670539	1.238613204	1.14412471	0.58350798	0.647512071	1.390156509	0.930285189	0.185793562	0.272416952	0.025740764	0.307591379	0.241006953	0.325969523	0.865795237	1.863607201	1.939304937	1.245080097	1.39399437	1.34079571	1.496532093	1.973531936	1.387779109
MGH2-398	200717_090	N19-HTP398_Ames 27071_CML5	Ames 27071	CML5	47.9	1	MGH3	NA	1.004765943	0.923662802	1.128583086	1.028192922	0.773407165	1.236292497	0.817786723	0.944915035	0.960264755	0.199477927	1.055268447	0.872844269	0.373504991	0.570607508	0.638908462	0.978684434	0.566307969	1.215767275	1.257862242	0.64588909	0.428620766	1.607078121	1.575649833	0.741998611	0.5470907	0.768437643	1.074956892	0.964931088	0.299788381	0.585079019	0.709842138	1.518818314	0.833095941	0.266869914	0.642238517	0.691733708	0.471794829	0.738812119	1.071826059	0.519263251	0.99591405	0.889754844	0.700391937
MGH2-399	200717_091	N19-HTP399_PI 524969_SD44	PI 524969	SD44	56.9	1	MGH3	0.065171623	0.800474047	0.131134617	0.488110161	0.875333997	0.949575443	0.503844602	1.467304068	0.75415259	1.103623178	2.096532877	1.088588456	0.322875291	0.258525173	0.703064675	2.090037253	0.528843727	0.68817421	0.531471543	0.707736988	0.614696985	0.722388723	1.161588084	1.155829198	0.902864658	0.865265964	0.779937571	0.922200466	0.756941884	0.789921461	0.481871463	0.320392233	0.119554374	0.823348289	0.22171836	0.440082068	0.280206545	0.582636008	0.586597871	0.512897517	0.635101181	0.640556382	0.65666629	0.502111706
MGH2-400	200717_092	N19-HTP400_Ames 27175_NC358	Ames 27175	NC358	53.3	1	MGH3	0.797639247	1.457192259	0.969472552	1.066597377	0.793573482	0.668991918	1.246218354	0.555022411	0.463363053	1.353745572	0.530719082	1.196223375	2.233535657	0.167984556	1.436878175	0.336515619	0.766653205	0.631775408	0.938790744	1.197889655	1.114080643	1.363785886	1.333592281	0.762767084	0.915583792	1.336402384	1.603567627	1.098511221	1.365785817	0.45502735	0.544249239	0.162287696	0.35451378	0.243297292	0.982303525	0.692371067	0.884919307	0.714500366	0.928951121	1.53663874	0.455443542	0.637206174	1.211418395	0.563576102
MGH2-401	200717_093	N19-HTP401_Ames 27196_YU796NS	Ames 27196	Yu796	54.7	1	MGH3	0.795651107	1.387728275	0.70921822	0.774278231	1.073727684	0.973350396	0.742590747	0.614363529	0.587856011	0.96955829	1.088167873	0.884557806	NA	1.779406584	1.021542373	0.436745619	0.35680588	0.661818382	0.623932364	1.302555344	0.595641099	1.148126614	0.888365452	1.503773074	0.70737382	1.642644022	1.120114461	1.343581815	1.227287076	0.71708348	2.028763147	1.182209294	0.741514951	1.300258	0.364981396	0.74599731	1.002822171	0.580601918	0.633678065	0.811613046	0.763732893	1.178283718	1.136460381	0.61461857
MGH2-402	200717_094	N19-HTP402_NSL 65874_OS420	NSL 65874	Os420	53.4	1	MGH3	0.136977394	2.355821607	1.28648327	1.39742182	1.512456848	0.937970598	1.441406784	1.719379109	1.762003572	2.091788245	0.972211478	1.111214842	0.572207221	0.831054034	1.080666919	0.469090427	2.439570194	3.641951025	0.990369008	1.212965648	2.302485884	NA	0.715513089	0.961778013	0.721522978	0.805705322	0.449360998	1.021279894	0.743850582	0.401202792	0.53126031	0.449213018	1.129124842	0.909665149	0.428631767	1.411535348	1.122080505	0.833768114	1.045155306	0.804030588	0.55370747	0.35737134	0.415481382	0.636859201
MGH2-403	200717_095	N19-HTP403_PI 587136_KY228	PI 587136	Ky228	53.9	1	MGH3	0.521305524	0.809774149	0.856710745	0.945439442	1.429375359	0.778235766	0.830211792	0.517448016	0.782607434	2.964526543	0.177959682	1.100511485	0.451896968	0.167669132	0.687802287	0.452643143	0.259685251	0.583095647	1.453766516	1.005784522	0.607634592	0.376085901	0.331891831	0.874997575	0.534608929	1.128267241	0.735613154	0.696267408	0.69015938	0.217093177	0.3012862	0.190043853	0.70337826	0.330635113	0.597112686	0.46097295	0.835810298	0.471800297	0.720053143	0.914198353	0.746591458	0.4566344	0.62137138	0.384852732
MGH2-405	200717_096	N19-HTP405_PI 550566_N192	PI 550566	N192	53.8	1	MGH3	0.453630711	0.724652501	0.020618053	0.09383659	0.634325252	1.194224421	0.045922994	0.656140733	NA	1.107938941	0.475780967	0.958180201	0.324343413	0.115088931	0.34437729	1.036533154	0.434162158	0.717190097	0.644721167	0.71205962	0.636186443	0.802297223	1.00846428	0.488680474	0.555712596	0.913885954	0.402245831	0.897663386	1.077007362	0.765020884	0.259936519	0.738466311	0.61886048	0.365850073	0.241344424	0.447526158	0.835299978	0.509698925	0.541766725	0.517817094	0.920683676	0.32281602	0.552342431	0.568303139
MGH2-406	200717_097	N19-HTP406_Ames 19316_CM174	Ames 19316	CM174	55.5	1	MGH3	0.928403658	1.474409864	1.980287722	2.170835562	1.046844832	1.114470965	2.262073048	1.467729371	1.894923281	1.424158924	0.634271662	0.845750844	0.760330536	1.798981294	0.337510634	0.510431371	1.525936797	1.960706802	0.504521841	4.788121474	2.114352129	0.734062817	1.08303436	0.694780805	0.838044554	0.937281739	0.322432072	0.721368848	0.790652636	0.281182308	0.141816693	0.210557738	0.38167998	0.082026943	0.301843712	1.360320435	1.726746501	0.579398448	0.965368354	0.500424932	0.693097616	0.556735289	0.806055475	0.663749233
MGH2-407	200717_098	N19-HTP407_Ames 19002_VA17	Ames 19002	VA17	56	1	MGH3	4.031715973	2.336934037	2.400988565	2.268018082	0.613702626	0.844207853	2.444205694	2.001811684	3.605212991	2.565159049	1.166188721	1.032072438	4.194880172	0.906139511	0.772653694	0.375344779	1.605634897	3.445610056	0.873019892	1.871005748	2.488155823	0.799794135	1.802721571	1.705490059	1.305529897	0.926687674	0.975523843	1.295988703	0.979034285	1.49895962	1.010757681	0.355704186	0.070577736	0.875074374	0.599927803	1.262839623	1.991020791	1.083364956	1.74911135	1.1126479	0.648574113	0.675676942	0.658831088	0.648279779
MGH2-408	200717_099	N19-HTP408_Ames 31537_CI28A	Ames 31537	CI28AGoodman-Buckler	53.9	1	MGH3	0.58635064	1.654647029	1.921537997	1.674705931	1.675063237	2.182983723	1.724615654	1.330917829	0.77917464	2.353694552	0.314718642	1.717796245	0.630391301	0.25565883	0.47162935	0.868704927	0.471357821	1.219072102	0.945432866	0.31632158	0.650294363	0.133591219	0.838685741	2.273245615	0.807709023	0.225093689	0.353933526	1.107522861	0.751346396	0.760935058	0.129214573	0.184586928	0.538483326	0.447763466	0.224881536	1.749197527	1.949254517	0.958970134	1.306690771	1.332341462	1.182099609	0.479756853	0.701319678	1.014045887
MGH2-409	200717_100	N19-HTP409_Ames 27170_NC348	Ames 27170	NC348	55.5	1	MGH3	0.49803679	0.816754032	0.581038529	1.050320756	0.799784182	1.896782233	2.189422599	1.33753472	2.003903309	2.097241237	0.460977973	0.819269776	0.996722627	2.711626607	0.615546269	0.734631465	1.86348796	1.828048658	0.505134274	1.425790184	1.138923361	1.0420952	1.416156342	0.681682467	0.494899359	NA	0.683641172	0.755992363	1.204515831	0.37904707	0.88107531	0.660282752	1.789698247	1.261471192	0.62920231	0.976539685	1.254916271	0.622580919	0.949049351	0.666189029	0.661418476	0.829710825	0.912962349	0.680332547
MGH2-410	200717_101	N19-HTP410_Ames 27192_VA14	Ames 27192	VA14	52.5	1	MGH3	0.400612601	1.536230864	1.085658506	1.002902049	0.625625189	0.874774976	1.087794841	1.173670503	1.328610209	1.351067067	0.823773091	1.146283794	0.144842044	0.281463995	0.412450791	0.396944826	0.625065595	1.121208037	0.752943518	0.420386796	0.657255975	0.727142465	0.864759617	1.404512425	0.820373498	0.253103988	0.731818103	0.705723144	0.810786017	1.699048675	0.187045977	0.444957002	0.24700069	0.45259022	0.467787432	1.203013416	1.208826637	0.604052861	0.980042355	0.830386041	0.517453363	0.572784036	0.631680619	0.578043003
MGH2-411	200717_102	N19-HTP411_PI 608767_B84	PI 608767	B84	55.3	1	MGH3	0.639062222	1.032979877	1.082719702	1.352835016	0.4933115	2.354807544	1.088851826	0.857285179	1.039761868	1.380964622	2.542728122	0.991574468	0.153804606	0.278683255	0.844518746	0.455741836	0.415855631	0.961827399	0.498649069	1.413795556	0.953858378	0.550369003	0.883539755	1.056700487	0.709687428	0.683322062	1.000406656	0.472597883	1.220323608	0.497765286	0.942226733	0.458999562	0.886566371	0.479348638	2.216020139	0.660174188	0.996880049	1.124297446	0.707920312	0.789726079	0.739083479	0.742234026	0.694543642	0.678478145
MGH2-412	200717_103	N19-HTP412_Ames 27066_B164	Ames 27066	B164	55	1	MGH3	1.294169962	2.276546894	1.757329629	1.436681193	1.014177977	1.646823077	1.70821397	4.261951446	1.102522403	2.265878161	1.997270037	0.869804436	1.730594237	1.568941088	0.463926757	0.98456905	0.791460602	1.084101408	0.558930075	5.177208397	1.439045651	0.415513088	1.094139292	0.931135926	0.860700466	0.549982458	0.637890743	1.377884917	1.792910792	0.681477031	0.943314358	0.7465265	1.70427191	0.620639147	0.221230534	1.167249992	2.446665643	1.20334461	1.639699505	0.706057999	0.991110674	1.476380762	0.956187039	0.813228805
MGH2-413	200717_104	N19-HTP413_Ames 27151_NC310	Ames 27151	NC310	56.2	1	MGH3	1.080832843	1.575060556	0.743250028	1.0769041	0.57486609	1.174160179	0.896238741	0.715920239	0.721634513	1.248196784	1.248641434	0.781785453	0.403785335	0.233285918	0.498058469	0.619430695	0.90370426	0.768242125	0.570456862	1.432860026	0.963752278	0.582074935	1.638687325	1.305312054	0.546613383	0.507531121	0.680433212	0.979146966	1.337461348	1.482048075	0.810670086	1.573853783	0.85831388	0.38942117	0.437195145	0.701912703	1.255963398	1.129356438	0.993946199	0.687485027	0.908987782	0.401441901	0.940265074	0.745558648
MGH2-414	200717_105	N19-HTP414_PI 558520_MO1W	PI 558520	Mo1W	56.9	1	MGH3	0.705280858	0.726218075	NA	NA	1.055690896	1.305541286	0.025217828	0.849597101	0.001223767	1.847289626	1.468399911	1.129754935	0.459695338	0.105503619	0.558817473	0.431040124	0.52558201	0.548813154	0.649223848	0.854760946	0.626171552	1.815337423	1.166991197	0.882723821	1.595669021	0.041960056	0.66250817	0.698238461	0.585358022	4.780568228	0.45596606	1.358900107	0.205897821	0.627959836	0.320580059	0.819953589	1.094260504	1.009124901	1.186186298	0.290663937	0.501605917	0.999438539	0.833475476	0.727368935
MGH2-415	200717_106	N19-HTP415_PI 608766_B79	PI 608766	B79	57.4	1	MGH3	0.565291191	0.627662767	0.37748135	0.458770885	0.633371947	0.852684974	0.529152186	0.643172251	0.361932697	0.480412517	0.7862304	0.804713583	0.44784218	0.084524618	0.567805581	0.625254532	0.253187184	0.369338226	0.596804863	0.782826811	0.407488601	3.363780066	0.753614576	0.929836734	0.743206825	NA	0.57997536	0.764181238	0.913152487	0.910936775	0.759053553	2.19322257	0.878526118	0.757927615	0.234201746	0.75239005	0.893149036	1.084272772	0.684178159	1.275826129	1.210858576	1.060336444	1.288330804	0.595851314
MGH2-416	200717_107	N19-HTP416_Ames 27070_CM7	Ames 27070	CM7	48.9	1	MGH3	0.152542144	1.187980969	0.671717314	0.718251209	1.015916486	1.540531014	0.646739158	0.52342527	0.559073217	0.8202338	0.653103097	0.611322213	0.119948643	0.207936747	0.642142597	0.492942621	0.446771034	0.506322135	0.414943696	7.886137255	0.84079474	1.474935639	0.782415143	0.64187416	0.933581144	0.274388538	0.744981052	0.78845984	1.650043678	4.654129937	0.246801056	0.827361745	0.347896416	0.159178839	0.752041314	1.602439741	1.398327933	0.955010119	1.03412022	1.105650916	0.935472829	1.610552822	0.8690536	0.599521232
MGH2-417	200717_108	N19-HTP417_Ames 27106_CO125	Ames 27106	CO125	51.8	1	MGH3	0.533426583	0.433409464	0.336993477	0.515540436	0.411781122	4.853577314	0.609280802	0.331752785	0.495457704	0.802626852	0.172346339	0.867338396	NA	0.065045133	0.432899089	0.257952201	0.353752861	0.836809005	0.418777147	0.858758182	0.417202713	1.196232304	0.545514481	1.721657306	0.522868619	0.581259302	0.501094983	1.298299204	0.861081619	1.148010538	0.503212285	0.27551071	0.183027555	0.223849167	0.286336277	0.317250808	0.637427907	3.007195083	0.437607267	0.518953084	0.487346813	0.719097057	0.728183269	0.439914521
MGH2-418	200717_109	N19-HTP418_Ames 27118_IL14H	Ames 27118	Il14H	48.1	1	MGH3	0.621819408	0.807213257	NA	0.018483985	8.104710218	2.120406207	0.03205698	0.668121752	NA	4.574506756	1.269237373	1.151961757	0.419810693	0.04027421	0.524849681	0.336379351	1.868307716	2.477640341	0.697394988	1.447989067	0.798130893	NA	0.299293859	1.000891197	0.826721192	0.82901117	0.289296156	0.729509115	0.784176111	0.553214172	0.344613837	0.16664291	0.370359734	0.680780153	0.423355999	0.884681695	1.607914388	0.589021655	0.797732555	0.783488742	0.405976524	0.624234653	0.475160055	0.550054941
MGH2-419	200717_110	N19-HTP419_Ames 27146_NC300	Ames 27146	NC300	47.3	1	MGH3	1.463278329	1.289341499	0.788783756	0.790003717	0.338846796	1.155524304	1.242676113	1.108103755	0.911965024	1.930915581	2.724526178	0.828776023	0.708263202	0.177755236	2.293066303	2.332615216	0.260060084	0.651348727	0.764048002	1.514719567	0.826039879	2.232885716	1.309270646	1.027450495	0.39668985	0.151776148	1.089880113	0.767123641	2.015865365	3.679580039	1.822804643	0.829941794	0.128169273	3.124110829	2.047447876	0.595905132	2.041390993	2.193940934	1.324664856	2.551546217	1.623083832	1.637511926	1.568533314	1.96190231
MGH2-420	200717_111	N19-HTP420_Ames 12731_NC230	Ames 12731	NC230	54.2	1	MGH3	0.553629258	1.710702094	0.810727569	0.926215998	0.506131823	1.403213463	0.88080471	0.726335823	0.775543556	1.187218351	0.461144977	0.513298005	NA	0.213640868	1.390869362	0.433506899	1.322317422	2.221285127	0.641871875	0.952557597	2.045700326	0.58120548	0.629356686	0.548234258	0.366448631	0.443675759	0.684181528	0.590618345	0.839938918	0.281626231	0.31969105	0.284052358	0.338943082	0.24408354	0.853668655	1.384441577	1.172531081	2.160751821	1.288718491	1.577500205	0.557203368	0.524678152	0.561215642	0.703520791
MGH2-421	200717_112	N19-HTP421_Ames 27180_NC368	Ames 27180	NC368	46.2	1	MGH3	0.758804819	0.786915704	0.445691315	0.563483633	1.106477866	0.493403742	0.903153137	0.379490114	0.59439309	0.399274774	0.50168553	0.647503044	0.316981937	0.02133994	1.264642612	0.67399417	0.2005619	0.869415685	0.510427399	0.257916429	0.567744893	0.918910962	0.625610697	0.509064022	0.577844356	1.395912876	1.253426087	0.896822419	1.026859651	0.461522962	1.104017955	0.541272392	0.576716505	0.446361458	1.705236294	0.688908771	1.121871919	0.635833778	0.569787868	1.175007494	1.126527892	0.444091043	0.766602988	0.693191054
MGH2-422	200717_113	N19-HTP422_Ames 27261_NC298	Ames 27261	NC298	53.4	1	MGH3	0.618783539	0.588309061	0.664349603	0.682078233	0.541833754	0.772242837	0.609990236	0.460087308	0.627724847	0.421150781	0.092385476	0.71670291	0.386489367	0.309013155	0.723138077	0.951059376	0.2394988	0.176909831	0.4873811	0.19120522	0.402115671	0.860564919	0.580755892	0.387599985	0.582994517	1.016397901	0.647988032	0.62192519	0.830596548	0.280029861	0.934706471	0.671136377	0.738697128	1.358730176	1.004788478	0.351218281	0.403389829	0.997025497	0.464223222	1.369764379	1.163940041	0.814833643	1.335309347	0.848018815
MGH2-424	200717_114	N19-HTP424_NSL 22893_F44	NSL 22893	F44	55.4	1	MGH3	0.613283453	0.503365191	0.680287688	0.57672766	1.0875485	0.639723901	0.671593552	0.651121744	0.535350391	0.599363795	0.161869205	0.941469622	0.906452387	0.055500105	0.913730244	0.577905494	0.381179299	0.38904227	0.538091278	0.301533264	0.486025661	1.232089817	0.741418972	1.197267543	0.534217758	1.167570268	0.883170611	0.791721686	0.798851905	0.323882826	0.725852908	0.163423787	0.557732953	0.573503187	0.919270219	0.283908964	0.524040591	0.470001851	0.735683011	1.137124289	0.884520087	0.973792882	1.428097568	0.967328688
MGH2-425	200717_115	N19-HTP425_PI 587137_MS71	PI 587137	Ms71	52.4	1	MGH3	0.27926663	0.209221101	NA	NA	0.852742198	0.94182803	0.034184519	0.379004572	NA	0.452950306	0.135374443	0.811447448	0.042775482	0.035342288	1.808512491	1.114467587	0.075517167	0.075386177	0.416921621	0.19628242	0.351809366	1.324263798	0.61862913	0.95421557	0.546805215	1.662594701	1.136481285	0.771587258	0.641342837	0.497174688	1.911281247	1.037277142	2.08117339	0.494047486	0.490187763	0.179633707	0.386739373	0.753371566	0.39286513	1.607425183	0.758251616	0.819490916	0.917061009	0.447565694
MGH2-426	200717_116	N19-HTP426_PI 686059_IDS28	PI 686059	IDS28	53.8	1	MGH3	0.648485905	0.662850808	0.749574276	0.830738554	0.008633336	1.044031738	1.466511444	1.048561165	0.985429361	0.908793646	0.906307479	1.562904013	0.220731285	0.1807532	1.31887133	0.664260674	0.697723292	0.291130023	0.52143239	0.507311878	0.987573387	1.128377114	1.153057041	1.070333107	0.985404991	1.640163738	0.61353914	0.700578808	1.318392874	0.32106699	0.200016978	0.645204482	1.817177655	0.59883936	0.389570113	0.439881431	0.863092946	0.787826576	0.714976088	1.070551474	0.61749744	0.613049033	0.699139312	0.677867096
